CONST,0x711C9480CE93ADF1,"FIGHTER_PAD_CMD_CAT3_ITEM_LIGHT_THROW_AIR_LW",0xB
CONST,0x3390B94606836CD9,"FIGHTER_PAD_CMD_CAT3_ITEM_LIGHT_THROW_AIR_LW4",0xC
CONST,0xB28B237DDE72AC36,"FIGHTER_PAD_CMD_CAT3_ITEM_LIGHT_DROP_AIR",0xD
CONST,0xF0C3F4517DE6B325,"FIGHTER_PAD_CMD_CAT3_ITEM_HEAVY_THROW_FB",0xE
CONST,0x60775E8174F85734,"FIGHTER_PAD_CMD_CAT3_ITEM_GET_AIR",0xF
CONST,0xD1FAAB951FA6DF98,"FIGHTER_PAD_CMD_CAT3_SPECIAL_S_SMASH",0x10
CONST,0xD1753CEE27A74BC8,"FIGHTER_PAD_CMD_CAT3_SPECIAL_S_SMASH_DASH",0x11
CONST,0xE1E508B3CD4B1F97,"FIGHTER_PAD_CMD_CAT3_MAX",0x12
CONST,0xA6301714991B7DAB,"FIGHTER_PAD_CMD_CAT4_SPECIAL_N_COMMAND",0x0
CONST,0x9995CF62C7408344,"FIGHTER_PAD_CMD_CAT4_SPECIAL_N2_COMMAND",0x1
CONST,0x216F4056BEC21866,"FIGHTER_PAD_CMD_CAT4_SPECIAL_S_COMMAND",0x2
CONST,0x13AEB0EEF4D12C47,"FIGHTER_PAD_CMD_CAT4_SPECIAL_HI_COMMAND",0x3
CONST,0xB6365A73B122956F,"FIGHTER_PAD_CMD_CAT4_COMMAND_6N6",0x4
CONST,0x4697D9B7FB429568,"FIGHTER_PAD_CMD_CAT4_COMMAND_4N4",0x5
CONST,0x27BAAA4E213A6D13,"FIGHTER_PAD_CMD_CAT4_ATTACK_COMMAND1",0x6
CONST,0xCB0A7AF3CB39F57A,"FIGHTER_PAD_CMD_CAT4_MAX",0x7
CONST,0xF16125B5B0795167,"FIGHTER_PAD_COMMAND_CATEGORY1",0x0
CONST,0x4A3A103B53A0DAC7,"FIGHTER_PAD_COMMAND_CATEGORY2",0x1
CONST,0xC3121EC75B12B224,"FIGHTER_PAD_COMMAND_CATEGORY3",0x2
CONST,0xEEB72C690A592749,"FIGHTER_PAD_COMMAND_CATEGORY4",0x3
CONST,0x3A28C686123E007C,"FIGHTER_PAD_COMMAND_CATEGORY_MAX",0x4
CONST,0xCCAF866CF22DB728,"FIGHTER_PAD_FLAG_ATTACK_TRIGGER",0x1
CONST,0x098498134F1821E9,"FIGHTER_PAD_FLAG_ATTACK_RELEASE",0x2
CONST,0xEA8206CB29B49B11,"FIGHTER_PAD_FLAG_SPECIAL_TRIGGER",0x4
CONST,0xD85DEEA14A7F9139,"FIGHTER_PAD_FLAG_SPECIAL_RELEASE",0x8
CONST,0xE8B20F38753ABC6C,"FIGHTER_PAD_FLAG_JUMP_TRIGGER",0x10
CONST,0xBB1079EF0B13EB80,"FIGHTER_PAD_FLAG_JUMP_RELEASE",0x20
CONST,0xA7A0DAB0E7696F34,"FIGHTER_PAD_FLAG_GUARD_TRIGGER",0x40
CONST,0x77DF42C05DCC86E0,"FIGHTER_PAD_FLAG_GUARD_RELEASE",0x80
CONST,0x5E73B9237E775475,"FIGHTER_PAD_CMD_CAT1_FLAG_ATTACK_N",0x1
CONST,0x75C32C6E64C2C5BF,"FIGHTER_PAD_CMD_CAT1_FLAG_ATTACK_S3",0x2
CONST,0xA155CE882EB802AE,"FIGHTER_PAD_CMD_CAT1_FLAG_ATTACK_HI3",0x4
CONST,0x0C5F1A79E3EF3238,"FIGHTER_PAD_CMD_CAT1_FLAG_ATTACK_LW3",0x8
CONST,0x86C78166AB22BBF5,"FIGHTER_PAD_CMD_CAT1_FLAG_ATTACK_S4",0x10
CONST,0xF9825BDA89A095FB,"FIGHTER_PAD_CMD_CAT1_FLAG_ATTACK_HI4",0x20
CONST,0x8AB3E6FFA4D978BA,"FIGHTER_PAD_CMD_CAT1_FLAG_ATTACK_LW4",0x40
CONST,0x6E682448DF0DB96E,"FIGHTER_PAD_CMD_CAT1_FLAG_ATTACK_AIR_N",0x80
CONST,0xE6BCD21D799D62EC,"FIGHTER_PAD_CMD_CAT1_FLAG_ATTACK_AIR_F",0x100
CONST,0xC017E4021894B85D,"FIGHTER_PAD_CMD_CAT1_FLAG_ATTACK_AIR_B",0x200
CONST,0x253CDD123AD6177B,"FIGHTER_PAD_CMD_CAT1_FLAG_ATTACK_AIR_HI",0x400
CONST,0x4FBE8DDD0EE4E154,"FIGHTER_PAD_CMD_CAT1_FLAG_ATTACK_AIR_LW",0x800
CONST,0x596A34880D178343,"FIGHTER_PAD_CMD_CAT1_FLAG_SPECIAL_N",0x1000
CONST,0x072BCADC2E80B61E,"FIGHTER_PAD_CMD_CAT1_FLAG_SPECIAL_S",0x2000
CONST,0xE84E507F9C1E1830,"FIGHTER_PAD_CMD_CAT1_FLAG_SPECIAL_HI",0x4000
CONST,0x51AC15B3C61A7C71,"FIGHTER_PAD_CMD_CAT1_FLAG_SPECIAL_LW",0x8000
CONST,0x952CF3700003EB35,"FIGHTER_PAD_CMD_CAT1_FLAG_WALK",0x10000
CONST,0xDAD9BF598C95E373,"FIGHTER_PAD_CMD_CAT1_FLAG_DASH",0x20000
CONST,0xFFC6F6C38F10E0EC,"FIGHTER_PAD_CMD_CAT1_FLAG_TURN",0x40000
CONST,0x74762CD9BC9DEE21,"FIGHTER_PAD_CMD_CAT1_FLAG_TURN_DASH",0x80000
CONST,0x685B3859AF4845B3,"FIGHTER_PAD_CMD_CAT1_FLAG_JUMP",0x100000
CONST,0x5CAB73B2CE58BC5B,"FIGHTER_PAD_CMD_CAT1_FLAG_JUMP_BUTTON",0x200000
CONST,0xCACD5427915457BC,"FIGHTER_PAD_CMD_CAT1_FLAG_AIR_ESCAPE",0x400000
CONST,0x48B6959224ED6128,"FIGHTER_PAD_CMD_CAT1_FLAG_SQUAT",0x800000
CONST,0x73FB638D56A83FE8,"FIGHTER_PAD_CMD_CAT1_FLAG_ESCAPE",0x1000000
CONST,0x24DF58909082F9C1,"FIGHTER_PAD_CMD_CAT1_FLAG_ESCAPE_F",0x2000000
CONST,0xFB3FACCE7862A9B4,"FIGHTER_PAD_CMD_CAT1_FLAG_ESCAPE_B",0x4000000
CONST,0x97CA1204B6D5ACBD,"FIGHTER_PAD_CMD_CAT1_FLAG_WALL_JUMP_LEFT",0x8000000
CONST,0x0A7E76390CC7107E,"FIGHTER_PAD_CMD_CAT1_FLAG_WALL_JUMP_RIGHT",0x10000000
CONST,0xC7534CFBF0B711B9,"FIGHTER_PAD_CMD_CAT1_FLAG_CATCH",0x20000000
CONST,0xFCA51AF7D166FB89,"FIGHTER_PAD_CMD_CAT1_FLAG_NO_CMD",0x40000000
CONST,0x7D13BAFF82E7321D,"FIGHTER_PAD_CMD_CAT1_FLAG_SPECIAL_ANY",0xF000
CONST,0x4D3D92571B0E84C8,"FIGHTER_PAD_CMD_CAT2_FLAG_APPEAL_S_L",0x1
CONST,0xA3B86619189E1EC1,"FIGHTER_PAD_CMD_CAT2_FLAG_APPEAL_S_R",0x2
CONST,0x1A318A30BB8D28D7,"FIGHTER_PAD_CMD_CAT2_FLAG_APPEAL_HI",0x4
CONST,0x200732D6D40AFE91,"FIGHTER_PAD_CMD_CAT2_FLAG_APPEAL_LW",0x8
CONST,0x0F8AD1C2756A40BA,"FIGHTER_PAD_CMD_CAT2_FLAG_APPEAL_SMASH",0x10
CONST,0x7D8EB83F18D1D7A0,"FIGHTER_PAD_CMD_CAT2_FLAG_ATTACK_DASH_ATTACK_HI4",0x20
CONST,0x6C02CB9BF4EE8261,"FIGHTER_PAD_CMD_CAT2_FLAG_FALL_JUMP",0x40
CONST,0xC34120379C62FBB7,"FIGHTER_PAD_CMD_CAT2_FLAG_DASH_ATTACK_S4",0x80
CONST,0xD2FB62B63CDC2A78,"FIGHTER_PAD_CMD_CAT2_FLAG_DAMAGE_FALL_TO_FALL",0x100
CONST,0x3B60D9E553EC04E4,"FIGHTER_PAD_CMD_CAT2_FLAG_DOWN_TO_DOWN_STAND_FB",0x200
CONST,0xF5E74A56335A19A5,"FIGHTER_PAD_CMD_CAT2_FLAG_DOWN_TO_DOWN_STAND",0x400
CONST,0x4B6A11C137741478,"FIGHTER_PAD_CMD_CAT2_FLAG_GUARD_TO_PASS",0x800
CONST,0xCA2B2A4BBBB38440,"FIGHTER_PAD_CMD_CAT2_FLAG_SQUAT_TO_SQUAT_F",0x1000
CONST,0x02D777BC17D631E1,"FIGHTER_PAD_CMD_CAT2_FLAG_SQUAT_TO_SQUAT_B",0x2000
CONST,0x1438F9768AB8EF9F,"FIGHTER_PAD_CMD_CAT2_FLAG_TURN_TO_ESCAPE_F",0x4000
CONST,0xDCACAA1CFF2D74F9,"FIGHTER_PAD_CMD_CAT2_FLAG_TURN_TO_ESCAPE_B",0x8000
CONST,0x99CDF85B179B4C3B,"FIGHTER_PAD_CMD_CAT2_FLAG_STICK_ESCAPE_F",0x10000
CONST,0x5250FB437822585F,"FIGHTER_PAD_CMD_CAT2_FLAG_STICK_ESCAPE_B",0x20000
CONST,0x83725A6C9CDD9E70,"FIGHTER_PAD_CMD_CAT2_FLAG_STICK_ESCAPE",0x40000
CONST,0xC33281F283A4BFA2,"FIGHTER_PAD_CMD_CAT2_FLAG_SPECIAL_N_REVERSE_LR",0x80000
CONST,0xE99F008DFAB259DE,"FIGHTER_PAD_CMD_CAT2_FLAG_THROW_F",0x100000
CONST,0x2FB2A6E49CC3F688,"FIGHTER_PAD_CMD_CAT2_FLAG_THROW_B",0x200000
CONST,0x78D0CF1EF41B3E4D,"FIGHTER_PAD_CMD_CAT2_FLAG_THROW_HI",0x400000
CONST,0x7D87A92F500AB64F,"FIGHTER_PAD_CMD_CAT2_FLAG_THROW_LW",0x800000
CONST,0xEF9C19B84C0AC302,"FIGHTER_PAD_CMD_CAT2_FLAG_COMMON_GUARD",0x1000000
CONST,0x3AD59D095E145E6C,"FIGHTER_PAD_CMD_CAT2_FLAG_AIR_LASSO",0x2000000
CONST,0xEF4A566021FD82DC,"FIGHTER_PAD_CMD_CAT3_FLAG_ITEM_LIGHT_THROW_FB4",0x1
CONST,0x2F3E7E0AC04131EA,"FIGHTER_PAD_CMD_CAT3_FLAG_ITEM_LIGHT_THROW_HI4",0x2
CONST,0x1583F07E0A188FF8,"FIGHTER_PAD_CMD_CAT3_FLAG_ITEM_LIGHT_THROW_LW4",0x4
CONST,0x07DBE5F50ECE671A,"FIGHTER_PAD_CMD_CAT3_FLAG_ITEM_LIGHT_THROW_HI",0x8
CONST,0x54C0EE7C2DACE3B9,"FIGHTER_PAD_CMD_CAT3_FLAG_ITEM_LIGHT_THROW_LW",0x10
CONST,0x06FAFECA935F4024,"FIGHTER_PAD_CMD_CAT3_FLAG_ITEM_LIGHT_DROP",0x20
CONST,0xDAD152EA950A5490,"FIGHTER_PAD_CMD_CAT3_FLAG_ITEM_LIGHT_THROW_FB",0x40
CONST,0x0FE41B59E4848255,"FIGHTER_PAD_CMD_CAT3_FLAG_ITEM_LIGHT_THROW_AIR_FB",0x80
CONST,0x2C02B4ECA471221B,"FIGHTER_PAD_CMD_CAT3_FLAG_ITEM_LIGHT_THROW_AIR_FB4",0x100
CONST,0xE931C5B39D7DC6FD,"FIGHTER_PAD_CMD_CAT3_FLAG_ITEM_LIGHT_THROW_AIR_HI",0x200
CONST,0x68C5505ED773C6AC,"FIGHTER_PAD_CMD_CAT3_FLAG_ITEM_LIGHT_THROW_AIR_HI4",0x400
CONST,0xEAB1F1807A721EBB,"FIGHTER_PAD_CMD_CAT3_FLAG_ITEM_LIGHT_THROW_AIR_LW",0x800
CONST,0x963E5AD38F2D7B6B,"FIGHTER_PAD_CMD_CAT3_FLAG_ITEM_LIGHT_THROW_AIR_LW4",0x1000
CONST,0xED92A00C248B530E,"FIGHTER_PAD_CMD_CAT3_FLAG_ITEM_LIGHT_DROP_AIR",0x2000
CONST,0xD5480BC7EBFBA2E4,"FIGHTER_PAD_CMD_CAT3_FLAG_ITEM_HEAVY_THROW_FB",0x4000
CONST,0xAF783217D10B4EF1,"FIGHTER_PAD_CMD_CAT3_FLAG_ITEM_GET_AIR",0x8000
CONST,0xB6C47E2F2752C141,"FIGHTER_PAD_CMD_CAT3_FLAG_SPECIAL_S_SMASH",0x10000
CONST,0x323173A4585E3FE8,"FIGHTER_PAD_CMD_CAT3_FLAG_SPECIAL_S_SMASH_DASH",0x20000
CONST,0x51CE61C1659E2562,"FIGHTER_PAD_CMD_CAT3_FLAG_ITEM_LIGHT_THROW",0x58
CONST,0x692FD03F6948A2AC,"FIGHTER_PAD_CMD_CAT3_FLAG_ITEM_LIGHT_THROW_AIR",0xA80
CONST,0xD2DCFEC2AD7D67D0,"FIGHTER_PAD_CMD_CAT3_FLAG_ITEM_LIGHT_THROW_4",0x7
CONST,0xFE4B57324ED1D9A9,"FIGHTER_PAD_CMD_CAT3_FLAG_ITEM_LIGHT_THROW_4_AIR",0x1500
CONST,0xC945F94412630EC6,"FIGHTER_PAD_CMD_CAT3_FLAG_ITEM_LIGHT_THROW_ALL",0x5F
CONST,0x2D801C9F4D4125BE,"FIGHTER_PAD_CMD_CAT3_FLAG_ITEM_LIGHT_THROW_AIR_ALL",0x1F80
CONST,0xCF72785DBFD006B7,"FIGHTER_PAD_CMD_CAT4_FLAG_SPECIAL_N_COMMAND",0x1
CONST,0x80210E2C82BF451C,"FIGHTER_PAD_CMD_CAT4_FLAG_SPECIAL_N2_COMMAND",0x2
CONST,0xD4358CAA97F844E8,"FIGHTER_PAD_CMD_CAT4_FLAG_SPECIAL_S_COMMAND",0x4
CONST,0x3AAD7D0F33E78473,"FIGHTER_PAD_CMD_CAT4_FLAG_SPECIAL_HI_COMMAND",0x8
CONST,0x8BAB557A5D416748,"FIGHTER_PAD_CMD_CAT4_FLAG_COMMAND_6N6",0x10
CONST,0xC7AA0DB90979F257,"FIGHTER_PAD_CMD_CAT4_FLAG_COMMAND_4N4",0x20
CONST,0xCF42385459D9B9F0,"FIGHTER_PAD_CMD_CAT4_FLAG_ATTACK_COMMAND1",0x40
CONST,0xE0A38B17768D1EAC,"FIGHTER_COMMAND_FB_CATEGORY_NONE",0x0
CONST,0xA16E706AD21D21BE,"FIGHTER_COMMAND_FB_CATEGORY_FRONT",0x1
CONST,0x84393B54FCB5C22A,"FIGHTER_COMMAND_FB_CATEGORY_BACK",0x2
CONST,0x09035DAF409040B2,"FIGHTER_COMMAND_FB_CATEGORY_NUM",0x3
CONST,0x62CD321D3A104A04,"FIGHTER_COMMAND_TURN_LR_NONE",0x0
CONST,0x7E556F3BD3C1879B,"FIGHTER_COMMAND_TURN_LR_LEFT",0x1
CONST,0x0815651D570A29E4,"FIGHTER_COMMAND_TURN_LR_RIGHT",0x2
CONST,0x064C0D7570F4B5AE,"FIGHTER_COMMAND_TURN_LR_NUM",0x3
CONST,0x10E85914154B4873,"FIGHTER_COMMAND_ATTACK3_KIND_F",0x0
CONST,0x1913B526AA15AF67,"FIGHTER_COMMAND_ATTACK3_KIND_B",0x1
CONST,0x762A840DEA966D3E,"FIGHTER_COMMAND_ATTACK_AIR_KIND_NONE",0x0
CONST,0x470E58AA44765E9B,"FIGHTER_COMMAND_ATTACK_AIR_KIND_N",0x1
CONST,0x3109C9CF041B662A,"FIGHTER_COMMAND_ATTACK_AIR_KIND_F",0x2
CONST,0x7AC8D1B63EB71632,"FIGHTER_COMMAND_ATTACK_AIR_KIND_B",0x3
CONST,0x464885AE3C9B44E3,"FIGHTER_COMMAND_ATTACK_AIR_KIND_HI",0x4
CONST,0x27814CF5A9711F55,"FIGHTER_COMMAND_ATTACK_AIR_KIND_LW",0x5
CONST,0x55E155001C994D42,"FIGHTER_COMMAND_ATTACK_AIR_KIND_NUM",0x6
CONST,0xD83ED11C7611035F,"FIGHTER_COMMAND_DOWN_STAND_FB_KIND_NONE",0x0
CONST,0x268215B9E255B306,"FIGHTER_COMMAND_DOWN_STAND_FB_KIND_FRONT",0x1
CONST,0x8F049109CB1E77F9,"FIGHTER_COMMAND_DOWN_STAND_FB_KIND_BACK",0x2
CONST,0x8E435EDD6F01C271,"FIGHTER_COMMAND_DOWN_STAND_FB_KIND_NUM",0x3
CONST,0x876370C70BFE1282,"FIGHTER_COMMAND_ITEM_THROW_KIND_F",0x0
CONST,0x10E6BFA75759C9C2,"FIGHTER_COMMAND_ITEM_THROW_KIND_B",0x1
CONST,0x92A3AEE80E9C7EDF,"FIGHTER_COMMAND_APPEAL_LR_NONE",0x0
CONST,0xB64621F575BFFE1C,"FIGHTER_COMMAND_APPEAL_LR_LEFT",0x1
CONST,0xE4B7BCBE84621E50,"FIGHTER_COMMAND_APPEAL_LR_RIGHT",0x2
CONST,0xA74B93066BA0D993,"FIGHTER_COMMAND_APPEAL_LR_NUM",0x3
CONST,0xBFCD81C1E4178D03,"FIGHTER_CONTROLLER_CLATTER_MAIN_CAUSE_START",0xFFFFFFFF
CONST,0x2739395E466810A3,"FIGHTER_CONTROLLER_CLATTER_MAIN_CAUSE_BURY",0x0
CONST,0xC9840A2F7299DD84,"FIGHTER_CONTROLLER_CLATTER_MAIN_CAUSE_DAMAGE_SONG",0x1
CONST,0x246AD18ECB61ABD8,"FIGHTER_CONTROLLER_CLATTER_MAIN_CAUSE_ICE",0x2
CONST,0xDB47E55031A8397A,"FIGHTER_CONTROLLER_CLATTER_MAIN_CAUSE_BIND",0x3
CONST,0x8D87B5B046F3096E,"FIGHTER_CONTROLLER_CLATTER_MAIN_CAUSE_TERM",0x4
CONST,0x88B94B6BA4AB86C7,"FIGHTER_RUMBLE_LEVEL_S",0x0
CONST,0x4FDDF6BC4C2AE5A4,"FIGHTER_RUMBLE_LEVEL_M",0x1
CONST,0xE3941B6D02DFE5AF,"FIGHTER_RUMBLE_LEVEL_L",0x2
CONST,0xE613D9B944F21EC5,"FIGHTER_RUMBLE_LEVEL_LL",0x3
CONST,0x9AD6A43AC9056048,"FIGHTER_RUMBLE_LEVEL_TERM",0x4
CONST,0x732079CA1267C91E,"FIGHTER_CONTROLLER_RUMBLE_ID_FIGHTER",0x0
CONST,0xF6A1007C2F5CBC0D,"FIGHTER_CONTROLLER_RUMBLE_ID_HAMMER",0x1
CONST,0xA872DD8D1BB7A1A5,"FIGHTER_CONTROLLER_RUMBLE_ID_BREATH",0x2
CONST,0x0A5F5D32AD610742,"FIGHTER_CONTROLLER_RUMBLE_ID_ICE",0x3
CONST,0x58143121C095360A,"FIGHTER_CONTROLLER_RUMBLE_ID_SWALLOWED",0x4
CONST,0x1715906926BEBC6D,"FIGHTER_CONTROLLER_RUMBLE_ID_ICECLIMBER",0x5
CONST,0x3CA6D34A3C61AD56,"FIGHTER_CONTROLLER_RUMBLE_ID_HEAL",0x6
CONST,0x94454E1A3709B715,"FIGHTER_CONTROLLER_RUMBLE_ID_FIGHTER_TERM",0x7
CONST,0xEADC3772AD0D2059,"FIGHTER_CONTROLLER_RUMBLE_ID_ITEM",0x64
CONST,0x45C4CB7275726766,"FIGHTER_CONTROLLER_RUMBLE_ID_GROUND",0xC8
CONST,0xA43885BCB3071528,"FIGHTER_CONTROLLER_RUMBLE_ID_TERM",0xC9
CONST,0x68F884E62D23A461,"FIGHTER_KINETIC_ENERGY_ID_NONE",0xFFFFFFFF
